year_run	index.x	batch	Desorb.Start.Time	sample	verdict	samplename	format	file1	file2	file3	file4	file5	file6	file7	site	type	vial.x	time	date_text	date	rundate	gc_n	split_notes	year	files	metafile	filename	plant	bag	pump	end	equil	pumping	flowers	buds	pump_id	notes	index.y	observer	tag	VWC	per	biomass_g	row	vial.y	replicate	treatment	taxon	taxontime	field	match
2021	1535	PG_VF_210825.txt	2021-08-26T11:53:05Z	VF_36D_170710_8252021_13.qgd	NA	VF_36D_170710_8252021_13	underscores	VF	36D	170710	8252021	13	NA	NA	VF	floral	NA	D	170710	2017-07-10	2021-08-25	13	NA	2017	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	FALSE
2021	1536	PG_VF_210825.txt	2021-08-26T12:23:36Z	VF_37D_170710_8252021_14.qgd	NA	VF_37D_170710_8252021_14	underscores	VF	37D	170710	8252021	14	NA	NA	VF	floral	NA	D	170710	2017-07-10	2021-08-25	14	NA	2017	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	FALSE
2021	786	maxfield210715.txt	2021-07-16T08:23:14Z	VF_4_129_200717_7152021_16.qgd	NA	VF_4_129_200717_7152021_16	underscores	VF	4	129	200717	7152021	16	NA	VF	floral	4	D	200717	2020-07-17	2021-07-15	16	add D	2020	1	4	NA	129	09:13:00	09:45:00	10:00:00	00:32:00	00:15:00	1	0	NA	too rocky for VWC; JP added A and copied VWC from B	NA	JP	NA	2.9	NA	NA	NA	4	NA	NA	agg	aggD	1	TRUE
2022	5531	PG_Ihyb_220804_2.txt	2022-08-05T10:29:01Z	VF_427_D_220801_842022_21.qgd	NA	VF_427_D_220801_842022_21	underscores	VF	427	D	220801	842022	21	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	21	NA	2022	1	6	NA	427	09:56:00	10:24:00	10:39:00	00:28:00	00:15:00	1	0	JMP3	NA	NA	JP	NA	7.2	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5548	PG_Ihyb_220804_3.txt	2022-08-06T00:12:49Z	VF_427_N_220802_852022_07.qgd	skip-rename	VF_978_N_220802_852022_08	underscores	VF	978	N	220802	852022	8	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	8	NA	2022	1	6	NA	978	20:45:00	21:15:00	21:30:00	00:30:00	00:15:00	1	0	CWu1	no flowers: 980, 958, 960, 961	NA	DH	NA	6.6	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5553	PG_Ihyb_220804_3.txt	2022-08-06T02:55:30Z	VF_429_N_220802_852022_12.qgd	skip-rename	VF_442_N_220802_852022_13	underscores	VF	442	N	220802	852022	13	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	13	changed 442>942 (likely handwriting)	2022	1	6	NA	942	20:41:00	21:11:00	21:26:00	00:30:00	00:15:00	1	0	DRC1	VWC done already	NA	JK	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5542	PG_Ihyb_220804_3.txt	2022-08-05T21:30:13Z	VF_430_D_220801_852022_02.qgd	NA	VF_430_D_220801_852022_02	underscores	VF	430	D	220801	852022	2	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-05	2	NA	2022	1	6	NA	430	09:37:00	10:07:00	10:22:00	00:30:00	00:15:00	1	0	DRC1	NA	NA	AA	NA	4.9	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5556	PG_Ihyb_220804_3.txt	2022-08-06T04:32:12Z	VF_430_N_220802_852022_15.qgd	skip-rename	VF_469_N_220802_852022_16	underscores	VF	469	N	220802	852022	16	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	16	NA	2022	1	6	NA	469	20:42:00	21:12:00	21:27:00	00:30:00	00:15:00	1	0	DRC3	VWC done already. JP: changed 464>469 (likely handwriting)	NA	JK	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5537	PG_Ihyb_220804_2.txt	2022-08-05T13:02:10Z	VF_432_D_220801_842022_26.qgd	skip-rename	VF_966_D_220801_842022_27	underscores	VF	966	D	220801	842022	27	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	27	NA	2022	1	6	NA	966	09:42:00	10:12:00	10:27:00	00:30:00	00:15:00	1	0	DRC8	too rocky	NA	AA	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5579	PG_Ihyb_220806_1.txt	2022-08-06T21:28:31Z	VF_432redo_N_220802_862022_09.qgd	NA	VF_432redo_N_220802_862022_09	underscores	VF	432redo	N	220802	862022	9	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-06	9	NA	2022	1	6	NA	432	20:26:00	20:56:00	21:11:00	00:30:00	00:15:00	1	0	CWu2	NA	NA	DH	NA	14.9	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5536	PG_Ihyb_220804_2.txt	2022-08-05T12:31:35Z	VF_440_D_220801_842022_25.qgd	skip-rename	VF_432_D_220801_842022_26	underscores	VF	432	D	220801	842022	26	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	26	NA	2022	1	6	NA	432	09:43:00	10:13:00	10:28:00	00:30:00	00:15:00	1	0	DRC5	NA	NA	AA	NA	5.2	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5565	PG_Ihyb_220804_3.txt	2022-08-06T09:12:54Z	VF_440_N_220802_852022_24.qgd	skip-rename	VF_440redo_D_220801_852022_25	underscores	VF	440redo	D	220801	852022	25	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-05	25	NA	2022	1	6	NA	440	10:12:00	10:42:00	10:57:00	00:30:00	00:15:00	1	1	DRC1	NA	NA	AA	NA	5.6	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5566	PG_Ihyb_220804_3.txt	2022-08-06T09:43:49Z	VF_440redo_D_220801_852022_25.qgd	skip-rename	VF_975_N_220802_852022_26	underscores	VF	975	N	220802	852022	26	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	26	NA	2022	1	6	NA	975	20:06:00	20:36:00	20:51:00	00:30:00	00:15:00	1	0	JMP2	no flowers: 973	NA	AA	NA	10.2	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5528	PG_Ihyb_220804_2.txt	2022-08-05T08:55:48Z	VF_466_D_220801_842022_18.qgd	NA	VF_466_D_220801_842022_18	underscores	VF	466	D	220801	842022	18	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	18	NA	2022	1	6	NA	466	09:35:00	10:05:00	10:20:00	00:30:00	00:15:00	1	0	JMP2	NA	NA	JP	NA	11.7	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5570	PG_Ihyb_220804_3.txt	2022-08-06T11:46:46Z	VF_466_N_220802_852022_29.qgd	skip-rename	VF_985_N_220802_852022_30	underscores	VF	985	N	220802	852022	30	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	30	NA	2022	1	6	NA	985	20:43:00	21:13:00	21:28:00	00:30:00	00:15:00	1	0	DRC7	flower rebagged after pump 8 broke	NA	DC	NA	10.9	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5526	PG_Ihyb_220804_2.txt	2022-08-05T07:53:43Z	VF_469_D_220801_842022_16.qgd	NA	VF_469_D_220801_842022_16	underscores	VF	469	D	220801	842022	16	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	16	NA	2022	1	6	NA	469	09:32:00	10:02:00	10:17:00	00:30:00	00:15:00	1	0	JMP1	NA	NA	JP	NA	9	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5557	PG_Ihyb_220804_3.txt	2022-08-06T05:03:54Z	VF_469_N_220802_852022_16.qgd	skip-rename	VF_982_N_220802_852022_17	underscores	VF	982	N	220802	852022	17	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	17	NA	2022	1	6	NA	982	20:01:00	20:31:00	20:46:00	00:30:00	00:15:00	1	0	CWu1	small scent trap?	NA	DH	NA	15.5	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5525	PG_Ihyb_220804_2.txt	2022-08-05T07:23:08Z	VF_471_D_220801_842022_15.qgd	NA	VF_471_D_220801_842022_15	underscores	VF	471	D	220801	842022	15	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	15	NA	2022	1	6	NA	471	10:11:00	10:41:00	10:56:00	00:30:00	00:15:00	1	0	DRC4	too rocky	NA	AA	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2021	1537	PG_VF_210825.txt	2021-08-26T12:54:00Z	VF_48D_170710_8252021_15.qgd	NA	VF_48D_170710_8252021_15	underscores	VF	48D	170710	8252021	15	NA	NA	VF	floral	NA	D	170710	2017-07-10	2021-08-25	15	NA	2017	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	FALSE
2021	1538	PG_VF_210825.txt	2021-08-26T13:24:26Z	VF_49D_170710_8252021_16.qgd	NA	VF_49D_170710_8252021_16	underscores	VF	49D	170710	8252021	16	NA	NA	VF	floral	NA	D	170710	2017-07-10	2021-08-25	16	NA	2017	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	FALSE
2021	1479	Lagg_VF_210823.txt	2021-08-24T01:05:34Z	VF_50_210804_8232021_17.qgd	NA	VF_50_210804_8232021_17	underscores	VF	50	210804	8232021	17	NA	NA	VF	floral	50	N	210804	2021-08-04	2021-08-23	17	add N	2021	1	5	NA	464	20:16:00	20:47:00	21:02:00	00:31:00	00:15:00	1	0	5	NA	NA	JB	NA	17.4	NA	NA	NA	50	NA	NA	agg	aggN	1	TRUE
2021	1480	Lagg_VF_210823.txt	2021-08-24T01:38:19Z	VF_51_210804_8232021_18.qgd	NA	VF_51_210804_8232021_18	underscores	VF	51	210804	8232021	18	NA	NA	VF	floral	51	N	210804	2021-08-04	2021-08-23	18	add N	2021	1	5	NA	465	20:20:00	20:50:00	21:05:00	00:30:00	00:15:00	1	1	3	tube broke - 1/2 in	NA	JB	NA	16.2	NA	NA	NA	51	NA	NA	agg	aggN	1	TRUE
2021	1472	Lagg_VF_210823.txt	2021-08-23T21:18:41Z	VF_53_210804_8232021_10.qgd	NA	VF_53_210804_8232021_10	underscores	VF	53	210804	8232021	10	NA	NA	VF	floral	53	N	210804	2021-08-04	2021-08-23	10	add N	2021	1	5	NA	460	20:24:00	20:54:00	21:09:00	00:30:00	00:15:00	1	0	4	JP: observer guess based on handwriting	NA	XL	NA	13.1	NA	NA	NA	V53	NA	NA	agg	aggN	1	TRUE
2021	1477	Lagg_VF_210823.txt	2021-08-24T00:00:15Z	VF_54_210804_8232021_15.qgd	NA	VF_54_210804_8232021_15	underscores	VF	54	210804	8232021	15	NA	NA	VF	floral	54	N	210804	2021-08-04	2021-08-23	15	add N	2021	1	5	NA	456	20:27:00	20:58:00	21:13:00	00:31:00	00:15:00	1	0	2	NA	NA	XL	NA	11.9	NA	NA	NA	V54	NA	NA	agg	aggN	1	TRUE
2021	1462	Lagg_VF_210822b.txt	2021-08-23T15:13:16Z	VF_55_2021_8222021_20.qgd	NA	VF_55_2021_8222021_20	underscores	VF	55	2021	8222021	20	NA	NA	VF	floral	55	N	2021-08-04	2021-08-04	2021-08-22	20	NA	2021	1	5	NA	428	20:25:00	21:00:00	21:20:00	00:35:00	00:20:00	1	0	DRC9	NA	NA	JP	NA	11.5	NA	NA	NA	55	NA	NA	agg	aggN	1	TRUE
2021	1467	Lagg_VF_210823.txt	2021-08-23T18:37:23Z	VF_56_210804_8232021_05.qgd	NA	VF_56_210804_8232021_05	underscores	VF	56	210804	8232021	5	NA	NA	VF	floral	56	N	210804	2021-08-04	2021-08-23	5	add N	2021	1	5	NA	169	20:29:00	21:04:00	21:21:00	00:35:00	00:17:00	1	0	DRC8	NA	NA	JP	NA	13	NA	NA	NA	56	NA	NA	agg	aggN	1	TRUE
2021	1465	Lagg_VF_210823.txt	2021-08-23T17:34:31Z	VF_57_210804_8232021_03.qgd	NA	VF_57_210804_8232021_03	underscores	VF	57	210804	8232021	3	NA	NA	VF	floral	57	N	210804	2021-08-04	2021-08-23	3	add N	2021	1	5	NA	437	20:34:00	21:07:00	21:22:00	00:33:00	00:15:00	1	0	DRC1	NA	NA	JP	NA	11	NA	NA	NA	57	NA	NA	agg	aggN	1	TRUE
2021	1476	Lagg_VF_210823.txt	2021-08-23T23:27:59Z	VF_58_210804_8232021_14.qgd	NA	VF_58_210804_8232021_14	underscores	VF	58	210804	8232021	14	NA	NA	VF	floral	58	N	210804	2021-08-04	2021-08-23	14	add N	2021	1	5	NA	444	21:38:00	22:08:00	22:23:00	00:30:00	00:15:00	1	0	2	NA	NA	XL	NA	13	NA	NA	NA	V58	NA	NA	agg	aggN	1	TRUE
2021	1468	Lagg_VF_210823.txt	2021-08-23T19:09:21Z	VF_59_210804_8232021_06.qgd	NA	VF_59_210804_8232021_06	underscores	VF	59	210804	8232021	6	NA	NA	VF	floral	59	N	210804	2021-08-04	2021-08-23	6	add N	2021	1	5	NA	433	21:34:00	22:04:00	22:19:00	00:30:00	00:15:00	1	0	DRC8	NA	NA	JP	NA	12.2	NA	NA	NA	59	NA	NA	agg	aggN	1	TRUE
2021	970	VF_Potentilla_210727b.txt	2021-07-28T02:11:52Z	VF_6_210720_7272021_03.qgd	NA	VF_6_210720_7272021_03	underscores	VF	6	210720	7272021	3	NA	NA	VF	floral	6	D	210720	2021-07-20	2021-07-27	3	add D	2021	1	5	NA	447	10:06:00	10:36:00	10:51:00	00:30:00	00:15:00	1	0	JMP3	NA	NA	DH	NA	2	NA	NA	NA	6	NA	NA	agg	aggD	1	TRUE
2021	1471	Lagg_VF_210823.txt	2021-08-23T20:46:33Z	VF_60_210804_8232021_09.qgd	NA	VF_60_210804_8232021_09	underscores	VF	60	210804	8232021	9	NA	NA	VF	floral	60	N	210804	2021-08-04	2021-08-23	9	add N	2021	1	5	NA	446	21:36:00	22:06:00	22:21:00	00:30:00	00:15:00	1	0	4	NA	NA	XL	NA	9.4	NA	NA	NA	V60	NA	NA	agg	aggN	1	TRUE
2021	1469	Lagg_VF_210823.txt	2021-08-23T19:41:35Z	VF_61_210804_8232021_07.qgd	NA	VF_61_210804_8232021_07	underscores	VF	61	210804	8232021	7	NA	NA	VF	floral	61	N	210804	2021-08-04	2021-08-23	7	add N	2021	1	5	NA	438	21:29:00	21:59:00	22:16:00	00:30:00	00:17:00	NA	NA	DRC9	NA	NA	JP	NA	24.1	NA	NA	NA	61	NA	NA	agg	aggN	1	TRUE
2021	1474	Lagg_VF_210823.txt	2021-08-23T22:23:40Z	VF_63_210804_8232021_12.qgd	NA	VF_63_210804_8232021_12	underscores	VF	63	210804	8232021	12	NA	NA	VF	floral	63	N	210804	2021-08-04	2021-08-23	12	add N	2021	1	5	NA	450	21:03:00	21:33:00	21:48:00	00:30:00	00:15:00	1	0	2	NA	NA	XL	NA	14.6	NA	NA	NA	V63	NA	NA	agg	aggN	1	TRUE
2021	1478	Lagg_VF_210823.txt	2021-08-24T00:32:28Z	VF_64_210804_8232021_16.qgd	NA	VF_64_210804_8232021_16	underscores	VF	64	210804	8232021	16	NA	NA	VF	floral	64	N	210804	2021-08-04	2021-08-23	16	add N	2021	1	5	NA	175	21:04:00	21:34:00	21:49:00	00:30:00	00:15:00	1	0	4	NA	NA	XL	NA	8.6	NA	NA	NA	V64	NA	NA	agg	aggN	1	TRUE
2021	1473	Lagg_VF_210823.txt	2021-08-23T21:51:40Z	VF_65_210804_8232021_11.qgd	NA	VF_65_210804_8232021_11	underscores	VF	65	210804	8232021	11	NA	NA	VF	floral	65	N	210804	2021-08-04	2021-08-23	11	add N	2021	1	5	NA	notag_450_175	21:07:00	21:43:00	21:58:00	00:36:00	00:15:00	1	0	3	NA	NA	XL	NA	14.4	NA	NA	NA	V65	NA	NA	agg	aggN	1	TRUE
2021	1475	Lagg_VF_210823.txt	2021-08-23T22:55:45Z	VF_66_210804_8232021_13.qgd	NA	VF_66_210804_8232021_13	underscores	VF	66	210804	8232021	13	NA	NA	VF	floral	66	N	210804	2021-08-04	2021-08-23	13	add N	2021	1	5	NA	453	20:55:00	21:25:00	21:40:00	00:30:00	00:15:00	1	0	3	NA	NA	XL	NA	12	NA	NA	NA	V66	NA	NA	agg	aggN	1	TRUE
2021	1482	Lagg_VF_210823.txt	2021-08-24T02:42:59Z	VF_67_210804_8232021_20.qgd	NA	VF_67_210804_8232021_20	underscores	VF	67	210804	8232021	20	NA	NA	VF	floral	67	N	210804	2021-08-04	2021-08-23	20	add N	2021	1	5	NA	467	21:03:00	21:33:00	21:48:00	00:30:00	00:15:00	1	0	3	flower fell off - [not in photo]; JP: added B, guessed rebag was not 20:22	NA	JB	NA	15.8	NA	NA	NA	67	NA	NA	agg	aggN	1	TRUE
2021	1466	Lagg_VF_210823.txt	2021-08-23T18:05:44Z	VF_68_210804_8232021_04.qgd	NA	VF_68_210804_8232021_04	underscores	VF	68	210804	8232021	4	NA	NA	VF	floral	68	N	210804	2021-08-04	2021-08-23	4	add N	2021	1	5	NA	434	22:06:00	22:36:00	22:51:00	00:30:00	00:15:00	1	0	DRC9	NA	NA	JP	NA	10.1	NA	NA	NA	68	NA	NA	agg	aggN	1	TRUE
2021	1461	Lagg_VF_210822b.txt	2021-08-23T14:42:34Z	VF_69_2021_8222021_19.qgd	NA	VF_69_2021_8222021_19	underscores	VF	69	2021	8222021	19	NA	NA	VF	floral	69	N	2021-08-04	2021-08-04	2021-08-22	19	NA	2021	1	5	NA	436	21:32:00	22:02:00	22:17:00	00:30:00	00:15:00	1	0	DRC1	NA	NA	JP	NA	13.3	NA	NA	NA	69	NA	NA	agg	aggN	1	TRUE
2021	835	Ihyb_VF_210716.txt	2021-07-17T13:44:35Z	VF_7_200717_7162021_28.qgd	skip-rename	VF_14_200717_7162021_29	underscores	VF	14	200717	7162021	29	NA	NA	VF	floral	14	D	200717	2020-07-17	2021-07-16	29	add D	2020	1	4	NA	122	09:13:00	09:43:00	09:59:00	00:30:00	00:16:00	1	0	3	NA	NA	ST	NA	5.9	NA	NA	NA	14	NA	NA	agg	aggD	1	TRUE
2021	972	VF_Potentilla_210727b.txt	2021-07-28T03:16:31Z	VF_7_210720_7272021_05.qgd	NA	VF_7_210720_7272021_05	underscores	VF	7	210720	7272021	5	NA	NA	VF	floral	7	D	210720	2021-07-20	2021-07-27	5	add D	2021	1	5	NA	453	09:55:00	10:25:00	10:40:00	00:30:00	00:15:00	1	0	DRC9	NA	NA	DH	NA	3.3	NA	NA	NA	7	NA	NA	agg	aggD	1	TRUE
2021	1470	Lagg_VF_210823.txt	2021-08-23T20:13:52Z	VF_70_210804_8232021_08.qgd	NA	VF_70_210804_8232021_08	underscores	VF	70	210804	8232021	8	NA	NA	VF	floral	70	N	210804	2021-08-04	2021-08-23	8	add N	2021	1	5	NA	462	22:14:00	22:46:00	23:01:00	00:32:00	00:15:00	1	0	DRC1	NA	NA	JP	NA	16.5	NA	NA	NA	70	NA	NA	agg	aggN	1	TRUE
2021	1454	Lagg_VF_210822b.txt	2021-08-23T11:07:30Z	VF_72_2021_8222021_12.qgd	NA	VF_72_2021_8222021_12	underscores	VF	72	2021	8222021	12	NA	NA	VF	floral	72	N	2021-08-04	2021-08-04	2021-08-22	12	NA	2021	1	5	NA	465	21:32:00	22:02:00	22:17:00	00:30:00	00:15:00	1	1	3	redo; JP: added B, guessed rebag was not 20:20	NA	JB	NA	16.2	NA	NA	NA	72	NA	NA	agg	aggN	1	TRUE
2021	971	VF_Potentilla_210727b.txt	2021-07-28T02:44:29Z	VF_8_210720_7272021_04.qgd	NA	VF_8_210720_7272021_04	underscores	VF	8	210720	7272021	4	NA	NA	VF	floral	8	D	210720	2021-07-20	2021-07-27	4	add D	2021	1	5	NA	452	09:48:00	10:18:00	10:34:00	00:30:00	00:16:00	1	0	CWu1	Pumped knocked out, unsure how long	NA	DH	NA	5.3	NA	NA	NA	8	NA	NA	agg	aggD	1	TRUE
2021	789	maxfield210715.txt	2021-07-16T09:55:29Z	VF_9_117_200717_7152021_19.qgd	NA	VF_9_117_200717_7152021_19	underscores	VF	9	117	200717	7152021	19	NA	VF	floral	9	D	200717	2020-07-17	2021-07-15	19	add D	2020	1	4	NA	117	09:36:00	10:08:00	10:23:00	00:32:00	00:15:00	1	0	1	NA	NA	JP	NA	2.8	NA	NA	NA	9	NA	NA	agg	aggD	1	TRUE
2022	5541	PG_Ihyb_220804_3.txt	2022-08-05T20:59:44Z	VF_961_D_220801_852022_01.qgd	NA	VF_961_D_220801_852022_01	underscores	VF	961	D	220801	852022	1	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-05	1	NA	2022	1	6	NA	961	09:33:00	10:03:00	10:18:00	00:30:00	00:15:00	1	1	DRC4	too rocky	NA	AA	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5538	PG_Ihyb_220804_2.txt	2022-08-05T13:32:36Z	VF_966_D_220801_842022_27.qgd	skip-rename	VF_978_D_220801_842022_28	underscores	VF	978	D	220801	842022	28	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	28	NA	2022	1	6	NA	978	09:53:00	10:25:00	10:40:00	00:32:00	00:15:00	1	0	CWu2	NA	NA	DH	NA	6.5	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5546	PG_Ihyb_220804_3.txt	2022-08-05T23:07:05Z	VF_967_D_220801_852022_05.qgd	skip-rename	VF_975_D_220801_852022_06	underscores	VF	975	D	220801	852022	6	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-05	6	duplicated	2022	1	6	NA	975	09:35:00	10:05:00	10:20:00	00:30:00	00:15:00	1	0	DRC7	bag detached from stalk during pump, vial cap fell on ground	NA	AA	NA	7.4	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5552	PG_Ihyb_220804_3.txt	2022-08-06T02:23:30Z	VF_967_N_220802_852022_11.qgd	skip-rename	VF_429_N_220802_852022_12	underscores	VF	429	N	220802	852022	12	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	12	changed 429>424 (likely handwriting)	2022	1	6	NA	424	20:02:00	20:32:00	20:47:00	00:30:00	00:15:00	1	0	DRC3	too rocky; 461 chewed	NA	JK	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5563	PG_Ihyb_220804_3.txt	2022-08-06T08:11:08Z	VF_971_N_220802_852022_22.qgd	skip-rename	VF_174_N_220802_852022_23	underscores	VF	174	N	220802	852022	23	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	23	NA	2022	1	6	NA	174	20:08:00	20:39:00	20:54:00	00:31:00	00:15:00	1	0	JMP1	NA	NA	AA	NA	10.6	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5547	PG_Ihyb_220804_3.txt	2022-08-05T23:39:51Z	VF_975_D_220801_852022_06.qgd	skip-rename	VF_427_N_220802_852022_07	underscores	VF	427	N	220802	852022	7	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	7	NA	2022	1	6	NA	427	20:04:00	20:34:00	20:49:00	00:30:00	00:15:00	1	0	CWu2	NA	NA	DH	NA	15.6	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5567	PG_Ihyb_220804_3.txt	2022-08-06T10:14:40Z	VF_975_N_220802_852022_26.qgd	skip-rename	VF_981_N_220802_852022_27	underscores	VF	981	N	220802	852022	27	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	27	NA	2022	1	6	NA	981	20:11:00	20:41:00	20:56:00	00:30:00	00:15:00	1	0	JMP3	NA	NA	AA	NA	7.6	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5533	PG_Ihyb_220804_2.txt	2022-08-05T11:30:18Z	VF_977_D_220801_842022_23.qgd	NA	VF_977_D_220801_842022_23	underscores	VF	977	D	220801	842022	23	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	23	NA	2022	1	6	NA	977	09:35:00	10:09:00	10:25:00	00:34:00	00:16:00	1	0	CWu1	battery changed, recalibrated	NA	DH	NA	5.2	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5569	PG_Ihyb_220804_3.txt	2022-08-06T11:16:06Z	VF_977_N_220802_852022_28.qgd	skip-rename	VF_466_N_220802_852022_29	underscores	VF	466	N	220802	852022	29	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	29	NA	2022	1	6	NA	466	20:01:00	20:31:00	20:46:00	00:30:00	00:15:00	1	0	DRC7	NA	NA	DC	NA	13.5	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5539	PG_Ihyb_220804_2.txt	2022-08-05T14:03:15Z	VF_978_D_220801_842022_28.qgd	skip-rename	VF_982_D_220801_842022_29	underscores	VF	982	D	220801	842022	29	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	29	NA	2022	1	6	NA	982	09:51:00	10:21:00	10:36:00	00:30:00	00:15:00	1	0	DRC10	JP: likely 982, not 952, changed	NA	DH	NA	7.3	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5532	PG_Ihyb_220804_2.txt	2022-08-05T10:59:27Z	VF_981_D_220801_842022_22.qgd	NA	VF_981_D_220801_842022_22	underscores	VF	981	D	220801	842022	22	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	22	NA	2022	1	6	NA	981	09:33:00	10:04:00	10:19:00	00:31:00	00:15:00	1	0	DRC10	NA	NA	DH	NA	5.7	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
2022	5568	PG_Ihyb_220804_3.txt	2022-08-06T10:45:25Z	VF_981_N_220802_852022_27.qgd	skip-rename	VF_977_N_220802_852022_28	underscores	VF	977	N	220802	852022	28	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	28	NA	2022	1	6	NA	977	20:03:00	20:33:00	20:48:00	00:30:00	00:15:00	1	0	DRC9	NA	NA	AA	NA	9.9	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5558	PG_Ihyb_220804_3.txt	2022-08-06T05:35:19Z	VF_982_N_220802_852022_17.qgd	skip-rename	VF_966_N_220802_852022_18	underscores	VF	966	N	220802	852022	18	NA	VF	floral	NA	N	220802	2022-08-02	2022-08-05	18	NA	2022	1	6	NA	966	20:21:00	20:51:00	21:06:00	00:30:00	00:15:00	1	0	CWu1	too rocky	NA	DH	NA	NA	NA	NA	NA	NA	NA	NA	agg	aggN	1	TRUE
2022	5530	PG_Ihyb_220804_2.txt	2022-08-05T09:57:39Z	VF_984_D_220801_842022_20.qgd	NA	VF_984_D_220801_842022_20	underscores	VF	984	D	220801	842022	20	NA	VF	floral	NA	D	220801	2022-08-01	2022-08-04	20	NA	2022	1	6	NA	984	09:53:00	10:23:00	10:38:00	00:30:00	00:15:00	1	2	JMP2	NA	NA	JP	NA	7.8	NA	NA	NA	NA	NA	NA	agg	aggD	1	TRUE
